1	Standard for Flexible Metal Conduit
304	STANDARD FOR CONTROL UNITS, ACCESSORIES AND RECEIVING EQUIPMENT FOR INTRUSION ALARM SYSTEMS / NORME SUR LES POSTES DE CONTRÔLE, LES ACCESSOIRES ET L'ÉQUIPEMENT DE RÉCEPTION POUR LES SYSTÈMES D'ALARME ANTI-INTRUSION
305	Standard for Panic Hardware
305	Panic Hardware  
306	STANDARD FOR INTRUSION DETECTION UNITS / NORME SUR LES DÉTECTEURS D'INTRUSION
307A	Standard for Liquid Fuel-Burning Heating Appliances for Manufactured Homes and Recreational Vehicles
307B	Standard for Gas-Burning Heating Appliances For Manufactured Homes and Recreational Vehicles
308	Subject for Power Distribution Units
310	Electrical Quick-Connect Terminals
312	Standard for Check Valves for Fire-Protection Service
312	Check Valves for Fire Protection Service
316	STANDARD FOR PERFORMANCE OF VIDEO SURVEILLANCE SYSTEMS / NORMES SUR LA PERFORMANCE DES SYSTÈMES DE SURVEILLANCE VIDÉO
317	Standard for Installation and Classification of Closed Circuit Video Equipment (CCVE) Systems for Institutional and Commercial Security Applications
318	Standard for Power Supplies for Burglar Alarm Systems
319	Electronic Access Control Systems / Systèmes électroniques de contrôle d’accès
321	Outline of Investigation for Pipeline Strainers
321	Standard for Burglary Resistant Vault Doors and Modular Panels
322	Vault Ventilators and Vault Ventilatating
324	Burglary Resistant Safes
325	ANSI/CAN/UL Standard for Door, Drapery, Gate, Louver, and Window Operators and Systems / Norme De Sécurité Relative aux Dispositifs d'ouverture et systèmes de porte, de tenture, de barrière, de persienne et de fenêtre
327	Outline of Investigation for Turbine Type Flow Meters for Fire Protection Systems
327	Burglar Resistant Combination Locks
327A	Outline of Investigation for Inferential Type Residential Water Flow Meters
327B	Outline of Investigation for Ultrasonic and Magnetic Type Water Flow Meters
328	Outline of Investigation for Gasoline Torches
328	Burglary Resistant Key Locks
330	Standard for Hose and Hose Assemblies for Dispensing Flammable Liquids
330	Burglary-Resistant Night Depositories
330A	Hose and Hose Assemblies for Use with Dispensing Devices Dispensing Gasoline and Gasoline/Ethanol Blends with Nominal Ethanol Concentrations Up To 85 Percent (E0 - E85)
330B	Hose and Hose Assemblies for Use With Dispensing Devices Dispensing Diesel Fuel, Biodiesel Fuel, Diesel/Biodiesel Blends With Nominal Biodiesel Concentrations Up To 20 Percent (B20), Kerosene, and Fuel Oil
331	Standard for Strainers for Flammable Fluids and Anhydrous Ammonia
331	Guide for the Investigation of Strainers for Flammable Fluids and Anhydrous Ammonia
331A	Standard for Strainers for Gasoline and Gasoline/Ethanol Blends with Nominal Ethanol Concentrations up to 85 Percent (E0 - E85)
331B	Strainers for Diesel Fuel, Biodiesel Fuel, Diesel/Biodiesel Blends with Nominal Biodiesel Concentrations Up to 20 Percent (B20), Kerosene, and Fuel Oil
331C	Outline of Investigation for Fuel Filtration Units
332	Standard For Burglary Resistant Glazing Material
334	Theater Lighting Distribution and Control Equipment
334	Burglary Resistant Electronic Combination Locks
335K	Household and Similar Electrical Appliances - Safety - Part 2-72: Particular Requirements for Floor Treatment Machines With or Without Traction Drive, for Commercial Use
337	Delayed-Action Timelocks
338	STANDARD FOR AUTOMOBILE THEFT DETERRENT EQUIPMENT AND SYSTEMS: ELECTRONIC IMMOBILIZATION / NORME SUR LES SYSTÈMES ET LES APPAREILLAGES DE PRÉVENTION DU VOL DE VÉHICULES AUTOMOBILES : IMMOBILISATION ÉLECTRONIQUE
340	Standard for Tests for Comparative Flammability of Liquids
343	Standard for Pumps for Oil-Burning Appliances
343	Guide for the Investigation of Pumps for Oil-Burning Appliances
346	Standard for Waterflow Indicators for Fire Protective Signaling Systems
347	Medium-Voltage AC Contactors, Controllers, and Control Centers
347	Medium-Voltage AC Contactors, Controllers, and Control Centers
347A	Medium Voltage Power Conversion Equipment
347B	Outline for Medium Voltage Motor Controllers, Up To 15KV
347C	Outline of Investigation for Medium Voltage Solid State Resistive Load Controllers, Up to 15KV
347D	Outline for Medium Voltage Stator Switching Assemblies for Wind Applications, Up to 15KV
352	Guide for the Investigation of Constant-Level Oil Valves
353	Standard for Limit Controls
355	Standard for Cord Reels
360	Standard for Liquid-Tight Flexible Metal Conduit
363	Knife Switches
365	Standard for Police Station Connected Burglar Alarm Units and Systems
372	Standard for Automatic Electrical Controls for Household and Similar Use – Part 2: Particular Requirements for Burner Ignition Systems and Components
378	Standard for Draft Equipment
378	Guide for the Investigation of Draft Equipment
379	Power Units for Fountain, Swimming Pool, and Spa Luminaires
385	Standard for Play Pipes for Water Supply Testing in Fire Protection Service
386	Subject for Rolling Fire Door Replacement Part Program
386	Flame Detectors
386	 FLAME DETECTORS
391	Standard for Solid-Fuel and Combination-Fuel Central and Supplementary Furnaces
393	Standard for Indicating Pressure Gauges for Fire-Protection Service
393	Indicating Pressure Gauges for Fire Protection Service
395	Guide for the Investigation of Automotive Fuel Tanks
399	Standard for Drinking-Water Coolers
401	Standard for Portable Spray Hose Nozzles for Fire-Protection Service
402E	Subject 402E
402I	Subject 402I
404	Standard for Gauges, Indicating Pressure, for Compressed Gas Service
404	Guide for the Investigation of Gauges, Indicating Pressure for Compressed Gas Service
405	Standard for Fire Department Connection Devices
407	Standard for Manifolds for Compressed Gases
407	Guide for the Investigation of High Pressure Gas Manifolds 
410	Standard for Slip Resistance of Floor Surface Materials
412	Standard for Refrigeration Unit Coolers
414	Standard for Meter Sockets
416	Standard for Refrigerated Medical Equipment
420	LIGHT EMITTING DIODE (LED) EQUIPMENT FOR USE IN LIGHTING
PRODUCTS
427	Standard for Refrigerating Units
428A	Standard for Electrically Operated Valves for Gasoline and Gasoline/Ethanol Blends with Nominal Ethanol Concentrations Up to 85 Percent (E0 - E85)
428B	Standard for Electrically Operated Valves for Diesel Fuel, Biodiesel Fuel, Diesel/Biodiesel Blends with Nominal Biodiesel Concentrations Up To 20 Percent (B20), Kerosene, and Fuel Oil
429	Standard for Electrically Operated Valves
429A	Outline of Investigation for Electrically Operated Valves for Fire Protection Service
430	Standard for Waste Disposers
437	Standard for Key Locks
441	Standard for Gas Vents
441	Pellet Vents
441.3	Gas Vent Connectors
443	Standard for Steel Auxiliary Tanks for Oil-Burner Fuel
444	Communications Cables
448	ANSI/CAN/UL Standard for Centrifugal Stationary Pumps for Fire-Protection Service / Norme relative aux Pompes centrifuges stationnaires pour le service de protection contre les incendies
448	Guide for the Investigation of Pumps for Fire Protection Service
448A	Flexible Couplings and Connecting Shafts for Stationary Fire Pumps
448B	Standard for Residential Fire Pumps Intended for One- and Two-Family Dwellings and Manufactured Homes
448C	Stationary, Rotary-Type, Positive-Displacement Pumps for Fire-Protection Service
448D	Outline of Investigation for Fire Pump, Driver and Controller Assembly Rating Compatibility
452	Standard for Antenna - Discharge Units
458	Standard for Power Converters/Inverters and Power Converter/Inverter Systems for Land Vehicles and Marine Crafts
458A	Outline of Investigation for Power Converters/Inverters for Electric Land Vehicles
462	Standard for Heat Reclaimers for Gas-, Oil-, or Solid Fuel-Fired Appliances
464	Audible Signaling Devices for Fire Alarm and Signaling Systems, Including Accessories
464A	Audible Signal Appliances for General Signaling Use
466	Standard for Electric Scales
467	Grounding and Bonding Equipment
469	Standard for Musical Instruments and Accessories
471	Standard for Commercial Refrigerators and Freezers
482	Standard for Portable Sun/Heat Lamps
484	Standard for Room Air Conditioners
486A- 486B	Wire Connectors
486C	Splicing Wire Connectors
486D	Sealed Wire Connector Systems
486E	Standard for Equipment Wiring Terminals for Use with Aluminum and/or Copper Conductors
486F	Standard for Bare and Covered Ferrules
486G	Sealed Twist-On Connecting Devices

488	Remote Burglar Alarm Signalling Centres
489	Molded-Case Circuit Breakers, Molded-Case Switches, and Circuit-Breaker Enclosures
489A	Circuit Breakers for Use in Communications Equipment
489B	Molded-Case Circuit Breakers, Molded-Case Switches, and Circuit-Breaker Enclosures For Use With Photovoltaic (PV) Systems
489C	Molded-Case Circuit Breakers and Molded-Case Switches for Use with Wind Turbines
489D	US Naval Commercial-Off-the-Shelf (COTS) Designated Molded-Case Circuit Breakers and Accessories for Use on Non-Nuclear Naval Combatant Ships
489F	Outline of Investigation for Molded-Case Circuit Breakers and Molded-Case Switches for Use with Battery Power Supplies
489G	Outline of Investigation for Molded-Case Circuit Breakers, Molded-Case Switches, and Circuit-Breaker Enclosures,  650 - 1000 Volts AC and 650 - 1500 Volts DC
489H	Outline of Investigation for Molded-Case Circuit Breakers, Molded-Case Switches, and Circuit-Breaker Enclosures, for Use with Direct Current (DC) Microgrids
489I	Outline for Solid State Molded-Case Circuit Breakers
491	Subject for Press Controls and Systems
493	Standard for Thermoplastic-Insulated Underground Feeder and Branch-Circuit Cables
495	Standard for Power-Operated Dispensing Devices for LP-Gas
496	Lampholders
497	Standard for Protectors for Paired-Conductor Communications Circuits
497A	Standard for Secondary Protectors for Communications Circuits
497B	Standard for Protectors for Data Communication and Fire Alarm Circuits
497B	Standard for Protectors for Data Communications and Fire-Alarm Circuits
497C	Standard for Protectors for Coaxial Communications Circuits
497D	Component Secondary Protectors for Communications Circuits Used with Specified Voltage Suppression
497E	Protectors for Antenna Lead-In Conductors
498	Standard for Attachment Plugs and Receptacles
498A	Current Taps and Adapters
498B	Outline of Investigation for Receptacles with Integral Switching Means
498C	Flatiron and Appliance Plugs
498D	Attachment Plugs, Cord Connectors and Receptacles with Arcuate (Locking Type) Contacts
498E	Attachment Plugs, Cord Connectors and Receptacles - Enclosure Types for Environmental Protection
498F	Plugs, Socket-Outlets and Couplers with Arcuate (Locking Type) Contacts
498M	Marine Shore Power Inlets
499	Standard for Electric Heating Appliances
501	Adhesives for Use in Heating and Cooling Appliances to Secure  Thermal Insulation Materials
503	Standard for Carbon-Dioxide Fire Extinguishers / Norme sur les extincteurs au dioxyde de carbone
504	Outline of Investigation for Mineral-Insulated, Metal-Sheathed Cable
504	Dry Chemical Fire Extinguishers / Norme sur les extincteurs à poudres chimiques
505	Fusible Links for Fire Protection Services
506	Standard for Specialty Transformers
507	Standard for Electric Fans
507	Water Fire Extinguishers / Norme sur les extincteurs à eau
508	Standard for Industrial Control Equipment
508	THE RATING AND FIRE TESTING OF FIRE EXTINGUISHERS / CLASSIFICATION ET ESSAIS SUR FOYERS TYPES DES EXTINCTEURS
508	Rating and Fire Testing of Fire Extinguishers / Classification et essais sur foyers types des extincteurs
508A	Standard for Industrial Control Panels
508B	Outline for Relay Used in Information Technology Equipment
508E	IEC Type '2' Coordination Short Circuit Tests of Electromechanical Motor Controllers in Accordance with IEC Publication 947-4-1
508I	Outline of Investigation for Disconnect Switches Intended for Use in Photovoltaic Systems
509	Outline of Investigation for Bus Drop Cable
510	ANSI/CAN/UL Standard for Polyvinyl Chloride, Polyethylene, and Rubber Insulating Tape / ANSI/CAN/UL Norme sur les rubans isolants de polychlorure de vinyle, de polyéthylène et de caoutchouc
510A	ANSI/CAN/UL Standard for Component Tapes / ANSI/CAN/UL Norme sur les rubans pour composants
511	Standard for Lined Fire Hose for Interior Standpipes and Municipal and Industrial Fire-Protection Services
511	STANDARD  FOR LINED FIRE HOSE FOR INTERIOR  STANDPIPES AND MUNICIPAL AND  INDUSTRIAL FIRE PROTECTION SERVICES / NORME SUR LE TUYAU D'INCENDIE ENTOILÉ  POUR CONDUITES D'INCENDIE INTÉRIEURES  ET SERVICES MUNICIPAUX ET INDUSTRIELS  DE PROTECTION INCENDIE
512	Standard for Halogenated Agent Hand and Wheeled Fire Extinguishers / Norme relative aux extincteurs à produits halogénés, à main et sur roues
513	STANDARD FOR  THREADED COUPLINGS FOR  38 MM  AND 65 MM FIRE HOSE / NORME SUR LES RACCORDS FILETÉS POUR TUYAUX D'INCENDIE DE 38 MM ET DE 65 MM
514	Dry Chemical for Use in Hand and Wheeled Fire Extinguishers
514	Dry Chemical for Use in Hand and Wheeled Fire Extinguishers
514	STANDARD  FOR DRY CHEMICAL FOR USE IN HAND AND WHEELED FIRE EXTINGUISHERS / NORME  SUR LES POUDRES CHIMIQUES UTILISÉES DANS  LES EXTINCTEURS, À MAIN ET SUR ROUES
514A	Metallic Outlet Boxes
514B	Conduit, Tubing, and Cable Fittings
514C	Standard for Nonmetallic Outlet Boxes, Flush-Device Boxes, and Covers
514D	Cover Plates for Flush-Mounted Wiring Devices
515	Standard for Electrical Resistance Trace Heating for Commercial Applications
515	STANDARD FOR AUTOMOBILE FIRE FIGHTING APPARATUS / NORME SUR LES ENGINS AUTOMOBILES DE LUTTE CONTRE L'INCENDIE
515A	Outline of Investigation for Electrical Resistance Trace Heating and Associated Controls for Use In Sprinkler and Standpipe Systems
518	STANDARD FOR COTTON-SYNTHETIC NON-PERCOLATING FORESTRY HOSE / NORME SUR LE TUYAU FORESTIER NON PERMÉABLE EN COTON ET EN FIBRES SYNTHÉTIQUES
518.1	Standard for Synthetic Non-Percolating Forestry Hose
518.1	SYNTHETIC NON-PERCOLATING FORESTRY HOSE / NORME SUR LE TUYAU FORESTIER NON PERMÉABLE EN FIBRES SYNTHÉTIQUES
519	STANDARD FOR  COTTON-SYNTHETIC PERCOLATING FORESTRY HOSE / NORME SUR LE TUYAU FORESTIER PERMÉABLE EN COTON ET EN FIBRES SYNTHÉTIQUES
519.1	Standard for Synthetic Percolating Forestry Hose
519.1	Standard for Synthetic Percolating Forestry Hose / Norme sur le tuyau forestier perméable en fibres synthétiques
520	STANDARD FOR FIRE HYDRANTS / NORME SUR LES POTEAUX D'INCENDIE
521	Standard for Heat Detectors for Fire Protective Signaling Systems
522	STANDARD  FOR FIRE EXTINGUISHER AND BOOSTER HOSE / NORME RELATIVE AUX TUYAUX  D’EXTINCTEUR ET DE DÉVIDOIR TOURNANT
523	Telephone Service Drop Wire	
524	Standard For The Installation Of Fire Alarm Systems / NORME SUR L’INSTALLATION DES SYSTÈMES D’ALARME INCENDIE
524	STANDARD FOR INSTALLATION OF FIRE ALARM SYSTEMS / NORME SUR L'INSTALLATION DES SYSTÈMES D'ALARME D'INCENDIE
525	Standard for Flame Arresters
525	Standard for Flame Arresters
525	Audible Signaling Devices for Fire Alarm and Signaling Systems, Including Accessories / Dispositifs de signalisation sonore des systèmes d’alarme incendie, y compris les accessoires
526	VISIBLE SIGNALING DEVICES FOR FIRE ALARM AND SIGNALING SYSTEMS, INCLUDING ACCESSORIES / APPAREILS À SIGNAL VISUEL POUR SYSTÈMES D'ALARME INCENDIE, Y COMPRIS LES ACCESSOIRES 
526	Visible Signaling Devices for Fire Alarm and Signaling Systems, Including Accessories / Appareils à signal visuel pour systèmes d’alarme incendie, y compris les accessoires
527	STANDARD LABORATORY GUIDE FOR CONTROL UNITS FOR FIRE ALARM SYSTEMS / NORME SUR LES POSTES DE CONTRÔLE POUR LES SYSTÈMES D'ALARME INCENDIE
528	Manual Stations for Fire Alarm Systems, Including Accessories  / Avertisseurs manuels d'incendie pour les systèmes d'alarme incendie, y compris les accessoires
528	STANDARD FOR MANUAL STATIONS FOR FIRE ALARM SYSTEMS, INCLUDING ACCESSORIES / AVERTISSEURS MANUELS D'INCENDIE POUR LES SYSTÈMES D'ALARME INCENDIE, Y COMPRIS LES ACCESSOIRES
529	Standard for Smoke Detectors for Fire Alarm Systems / Norme Sur Les Détecteurs De Fumée pour les Systèmes D'alarme D'incendie
529A	VIDEO IMAGE SMOKE DETECTION SYSTEM DEVICES
530	STANDARD FOR HEAT ACTUATED FIRE DETECTORS FOR FIRE ALARM SYSTEMS / NORME SUR LES DÉTECTEURS D’INCENDIE AÉROTHERMIQUES POUR LES SYSTÈMES D’ALARME INCENDIE
531	Standard for Smoke-Alarms
531	STANDARD FOR SMOKE ALARMS / NORME SUR LES AVERTISSEURS DE FUMÉE
531	STANDARD FOR SMOKE ALARMS / NORME SUR LES AVERTISSEURS DE FUMÉE
532	Réglementation de l’entretien et du rechargement des extincteurs à incendie portables / Réglementation de l’entretien et du rechargement des extincteurs à incendie portables
532	Standard for the Regulation of the Servicing of Portable Fire Extinguishers
532	STANDARD  FOR THE REGULATION OF THE SERVICING OF PORTABLE FIRE EXTINGUISHERS /  RÉGLEMENTATION DE L'ENTRETIEN ET  DU RECHARGEMENT DES EXTINCTEURS  À INCENDIE PORTABLES
533	Standard For Egress Door Securing And Releasing Devices
533	STANDARD FOR EGRESS DOOR SECURING AND RELEASING DEVICES / DISPOSITIFS DE FIXATION ET DE DÉBLOCAGE DE PORTE DE SORTIE
536	Standard for Flexible Metallic Hose
